,Unnamed: 0,Glycan,ID,Immunogenic,Link,species,class,domain,family,genus,kingdom,order,phylum
4572,4572,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GBID9024,Unknown,N,"Bos taurus, Sus scrofa",Mammalia,Eukarya,"Bovidae, Suidae","Bos, Sus",Animalia,Artiodactyla,Chordata
4573,4573,Gal(a1-4)GalNAc(a1-4)GalNAc(a1-4)Gal(a1-4)GalN(a1-4)GalNAc,GBID9025,Unknown,None,"Aspergillus fumigata, Aspergillus fumigatus",Eurotiomycetes,Eukarya,Trichocomaceae,Aspergillus,Fungi,Eurotiales,Ascomycota
4574,4574,[GalNAc(a1-3)]GalNAc(b1-4)[Glc(a1-2)]GlcA(b1-3)GalNAc(b1-6)GalNAc,GBID9026,Unknown,None,Proteus mirabilis,Gammaproteobacteria,Bacteria,Morganellaceae,Proteus,Bacteria,Enterobacterales,Proteobacteria
4575,4575,[Glc(b1-3)]Glc(b1-6)Gal(b1-6)GlcOPGro(a1-6)Glc,GBID9032,Unknown,None,Bacillus coagulans,Bacilli,Bacteria,Bacillaceae,Bacillus,Bacteria,Bacillales,Firmicutes
4576,4576,GlcASer(b1-3)Rha(a1-3)GlcASer,GBID9033,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
4577,4577,GlcNAc(a1-4)Gal(a1-4)Gal(b1-3)GlcNAc(b1-2)D-FucNAcOAc(b1-3)GlcNAc,GBID9034,Unknown,None,Providencia alcalifaciens,Gammaproteobacteria,Bacteria,Morganellaceae,Providencia,Bacteria,Enterobacterales,Proteobacteria
4578,4578,Fuc(a1-3)GlcNAc(b1-6)[GalNAc(b1-3)Gal(b1-3)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc,GBID9037,Unknown,O,Rana clamitans,Amphibia,Eukarya,Ranidae,Rana,Animalia,Anura,Chordata
4579,4579,[D-Fucf(a1-4)]D-Rha(a1-3)D-Rha(a1-2)D-RhaOMe(a1-3)D-Rha,GBID9039,Unknown,None,,Gammaproteobacteria,Bacteria,Xanthomonadaceae,Xanthomonas,Bacteria,Xanthomonadales,Proteobacteria
4580,4580,Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,GBID9045,Unknown,N,Apis mellifera,Insecta,Eukarya,Apidae,Apis,Animalia,Hymenoptera,Arthropoda
4581,4581,Gal(b1-3)GlcNAc(b1-4)Man(a1-6)[Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc,GBID9046,Unknown,N,Phaseolus vulgaris,Dicotyledons,Eukarya,Fabaceae,Phaseolus,Plantae,Fabales,Angiosperms
4582,4582,GalOS(b1-6)[Galf(a1-3)]Man(a1-2)GlcGro,GBID9053,Unknown,None,"Halobacterium salinarum , ",Halobacteria,Archaea,Halobacteriaceae,"Halobacterium, ",Euryarchaeota,Halobacteriales,Euryarchaeota
4583,4583,Xyl(b1-2)[Gal(b1-3)]GlcA,GBID9054,Unknown,None,Aralia elata,Dicotyledons,Eukarya,Araliaceae,Aralia,Plantae,Apiales,Angiosperms
4584,4584,Glc(a1-2)[Glc(a1-6)]Glc(a1-6)Glc(a1-6)Glc,GBID9056,Unknown,None,Leuconostoc mesenteroides,Bacilli,Bacteria,Leuconostocaceae,Leuconostoc,Bacteria,Lactobacillales,Firmicutes
4585,4585,[Galf(a1-4)]Gal(a1-3)ManNAc(b1-6)GalfOAc(b1-3)GlcNAc(b1-2)Gal,GBID9057,Yes,None,,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Salmonella,Bacteria,Enterobacterales,Proteobacteria
4586,4586,Glc(b1-4)Man(a1-3)Rha(a1-3)Glc,GBID9062,Unknown,None,Dickeya chrysanthemi,Gammaproteobacteria,Bacteria,Pectobacteriaceae,Dickeya,Bacteria,Enterobacterales,Proteobacteria
4587,4587,Gal(a1-2)[Gal(b1-3)]Galf(b1-6)[Rha(a1-4)GlcA(a1-2)]Galf(b1-6)Galf,GBID9064,Unknown,None,,Sordariomycetes,Eukarya,,,Fungi,,Ascomycota
4588,4588,FucNAc(a1-3)[Glc(a1-6)]GlcNAc(b1-2)Galf(b1-6)Glc(a1-3)FucNAc,GBID9065,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
4589,4589,GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-4)Glc(b1-4)Glc(a1-4)[DDManHep(a1-2)LDManHep(a1-3)][Glc(a1-6)]LDManHep(a1-5)Kdo,GBID9067,Unknown,None,Glaesserella parasuis,Gammaproteobacteria,Bacteria,Pasteurellaceae,Glaesserella,Bacteria,Pasteurellales,Proteobacteria
4590,4590,Fuc(a1-2)Gal(b1-3)[Fuc(a1-2)]Gal(b1-3)[NeuNAc(a2-6)]GalNAc,GBID9070,Unknown,O,"Bufotes viridis, Rana dalmatina, Rhinella arenarum, Xenopus laevis",Amphibia,Eukarya,"Bufonidae, Ranidae, Pipidae","Bufotes, Rana, Rhinella, Xenopus",Animalia,Anura,Chordata
4591,4591,Gal(b1-4)GlcNAc(b1-3)Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)Glc,GBID9074,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
4592,4592,Gal(b1-4)GlcNAcOS(b1-3)Gal(b1-4)GlcNAcOS(b1-3)Gal(b1-4)GlcNAcOS(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc,GBID9075,Unknown,O,Sus scrofa,Mammalia,Eukarya,Suidae,Sus,Animalia,Artiodactyla,Chordata
4593,4593,ManNAcA(b1-3)GalNAc(a1-4)ManNAcA,GBID9076,Unknown,None,,Actinobacteria,Bacteria,Actinomycetaceae,Streptomyces,Bacteria,Actinomycetales,Actinobacteria
4594,4594,ManOMe(a1-4)ManOMe(a1-4)ManOMe(a1-4)ManOMe(a1-4)ManOMe(a1-4)ManOMe,GBID9079,Unknown,None,Mycolicibacterium smegmatis,Actinobacteria,Bacteria,Mycobacteriaceae,Mycolicibacterium,Bacteria,Actinomycetales,Actinobacteria
4595,4595,Rha(a1-3)[Glc(a1-6)]Glc(b1-3)[Glc(a1-4)]GalNAla(a1-3)LDManHepOPOCm(a1-3)LDManHepOPOPEtn(a1-5)Kdo,GBID9086,Unknown,None,,Gammaproteobacteria,Bacteria,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonadales,Proteobacteria
4596,4596,GlcNAc(b1-3)[NeuNGc(a2-6)]GalNAc,GBID9087,Unknown,O,Bos taurus,Mammalia,Eukarya,Bovidae,Bos,Animalia,Artiodactyla,Chordata
4597,4597,Gal(b1-2)Rha(a1-4)GlcA(b1-2)Rha(a1-2)Rha(a1-2)Rha(a1-3)Gal,GBID9090,Unknown,None,Dickeya chrysanthemi,Gammaproteobacteria,Bacteria,Pectobacteriaceae,Dickeya,Bacteria,Enterobacterales,Proteobacteria
4598,4598,GalOPyr(a1-4)GlcA(b1-3)GalOAc(a1-3)Fuc(a1-4)FucOAc(a1-3)Glc(b1-7)LDManHep,GBID9096,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
4599,4599,Gal(a1-2)Ribf(b1-9)KdnOMe,GBID9102,Unknown,None,"Sinorhizobium fredii, ",Alphaproteobacteria,Bacteria,Rhizobiaceae,Sinorhizobium,Bacteria,Rhizobiales,Proteobacteria
4600,4600,Glc(a1-6)Glc(a1-6)Glc(b1-4)Glc(b1-3)[GalN(a1-4)]GlcNAcA(a1-4)[GlcN(b1-7)]Kdo,GBID9105,Unknown,None,Acinetobacter radioresistens,Gammaproteobacteria,Bacteria,Moraxellaceae,Acinetobacter,Bacteria,Pseudomonadales,Proteobacteria
4601,4601,GlcNOVac(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAcGro,GBID9107,Unknown,None,Bradyrhizobium japonicum,Alphaproteobacteria,Bacteria,Bradyrhizobiaceae,Bradyrhizobium,Bacteria,Rhizobiales,Proteobacteria
4602,4602,FucOAc(a1-4)[GalOPyr(a1-4)GlcA(b1-3)GalOAc(a1-3)]Fuc(a1-3)Glc(b1-4)FucOAc,GBID9108,Unknown,None,Enterobacter ludwigii,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Enterobacter,Bacteria,Enterobacterales,Proteobacteria
4603,4603,GalNAc(a1-2)Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-3)[GalNAc(a1-2)Fuc(a1-3)[GalNAc(b1-4)]GlcNAc(b1-6)]GalNAc,GBID9112,Unknown,O,Styela plicata,Ascidiacea,Eukarya,Styelidae,Styela,Animalia,Pleurogona,Chordata
4604,4604,[Glc(a1-3)]Rha(a1-2)Rha(a1-3)Rha(a1-3)GlcNAc(b1-2)RhaOAc,GBID9113,Yes,None,Shigella flexneri,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Shigella,Bacteria,Enterobacterales,Proteobacteria
4605,4605,Gal(a1-6)Man(b1-4)[Gal(a1-6)]Man,GBID9120,Unknown,None,"Mimosa scabrella, Schizolobium amazonicum, Schizolobium parahyba, Stryphnodendron adstringens",Dicotyledons,Eukarya,Fabaceae,"Mimosa, Schizolobium, Stryphnodendron",Plantae,Fabales,Angiosperms
4606,4606,Glc(a1-3)ManNAcA(b1-4)GlcNAc(b1-6)Glc,GBID9122,Unknown,None,Bacillus subtilis,Bacilli,Bacteria,Bacillaceae,Bacillus,Bacteria,Bacillales,Firmicutes
4607,4607,GlcNMeOCmOPam(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)[FucOSOMe(a1-6)]GlcNAc,GBID9123,Unknown,None,Sinorhizobium fredii,Alphaproteobacteria,Bacteria,Rhizobiaceae,Sinorhizobium,Bacteria,Rhizobiales,Proteobacteria
4608,4608,[GlcA(b1-2)][Xyl(b1-4)]Man(a1-3)[Xyl(b1-2)]Man(a1-3)[Xyl(b1-2)]Man(a1-3)Man,GBID9126,Unknown,None,"Cryptococcus gattii, Cryptococcus neoformans","Tremellomycetes, Saccharomycetes",Eukarya,"Tremellaceae, Saccharomycetaceae",Cryptococcus,Fungi,"Tremellales, Saccharomycetales","Basidiomycota, Ascomycota"
4609,4609,Glc(b1-3)GlcOAc(b1-3)[Glc(b1-2)]GlcOAcOFer(a1-2)FrufOBzOCoum,GBID9127,Unknown,None,Polygala tenuifolia,Dicotyledons,Eukarya,Polygalaceae,Polygala,Plantae,Fabales,Angiosperms
4610,4610,[Col(a1-2)]Glc(b1-3)GalNAc(a1-3)[Glc(a1-6)]GalNAc(b1-6)Glc,GBID9131,Yes,None,Yersinia pseudotuberculosis,Gammaproteobacteria,Bacteria,Yersiniaceae,Yersinia,Bacteria,Enterobacterales,Proteobacteria
4611,4611,PseNAcOBut(b2-6)Gal(a1-6)Glc(a1-2)Galf(b1-3)GlcNAc,GBID9132,Unknown,None,Shigella boydii,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Shigella,Bacteria,Enterobacterales,Proteobacteria
4612,4612,[Glc(a1-4)GlcA(a1-2)Galf(b1-6)Galf(b1-2)]Man(a1-6)Man(a1-6)[Galf(b1-2)]Man(a1-6)Man,GBID9134,Unknown,None,,Sordariomycetes,Eukarya,Hypocreaceae,Trichoderma,Fungi,Hypocreales,Ascomycota
4613,4613,Rha(a1-2)[Gal(a1-3)]Rha(a1-4)Gal(b1-2)Rha,GBID9136,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
4614,4614,Man(a1-2)Man(a1-6)Man,GBID9138,Unknown,None,Cyberlindnera jadinii,Saccharomycetes,Eukarya,Saccharomycetaceae,Cyberlindnera,Fungi,Saccharomycetales,Ascomycota
4615,4615,Glc(b1-3)[Galf(a1-2)Rha(a1-2)]Rha(a1-2)Rha(a1-4)Gal(b1-4)Glc,GBID9141,Unknown,None,,Actinobacteria,Bacteria,Bifidobacteriaceae,Bifidobacterium,Bacteria,Bifidobacteriales,Actinobacteria
4616,4616,Gal(b1-6)Man(a1-2)Man-ol,GBID9143,Unknown,None,Scedosporium prolificans,Sordariomycetes,Eukarya,Microascaceae,Scedosporium,Fungi,Microascales,Ascomycota
4617,4617,GlcNAc(a1-4)GalNAc(b1-4)GalA(a1-3)GlcNAc,GBID9144,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
4618,4618,[RhaOBut(a1-4)[Glc(b1-3)]RhaOBut(a1-4)]Rha(a1-4)Rha(a1-2)Rha,GBID9148,Unknown,None,Merremia mammosa,Dicotyledons,Eukarya,Convolvulaceae,Merremia,Plantae,Solanales,Angiosperms
4619,4619,[Galf(b1-4)]GlcA(a1-4)GlcNAc(b1-5)Galf(b1-3)GlcNAc(b1-2)GlcA,GBID9150,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
4620,4620,[Xyl(b1-2)Xyl(b1-2)]Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)[GlcA(b1-2)]Man(a1-3)[Fuc(a1-2)]Man(a1-3)[Xyl(b1-2)Xyl(b1-2)]Man(a1-3)[Man(b1-2)]Man(a1-3)[GlcA(b1-2)]Man(a1-3)Man(a1-3)Man,GBID9153,Unknown,None,Tremella fuciformis,Tremellomycetes,Eukarya,Tremellaceae,Tremella,Fungi,Tremellales,Basidiomycota
4621,4621,Tyv(a1-3)Man(b1-4)Rha(a1-3)Gal(a1-6)Man,GBID9154,Yes,None,Salmonella enterica,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Salmonella,Bacteria,Enterobacterales,Proteobacteria
4622,4622,Man(b1-2)Man(b1-2)Man(b1-2)Man,GBID9156,Unknown,None,"Candida albicans, Candida tropicalis",Saccharomycetes,Eukarya,Saccharomycetaceae,Candida,Fungi,Saccharomycetales,Ascomycota
4623,4623,ManOAc(b1-3)GlcOPyr(b1-4)Rha(a1-4)ManOAc,GBID9158,Unknown,None,Pseudomonas marginalis,Gammaproteobacteria,Bacteria,Pseudomonadaceae,Pseudomonas,Bacteria,Pseudomonadales,Proteobacteria
4624,4624,Gal(a1-6)Gal(a1-4)[Glc(b1-3)]GalNAc(a1-3)GalNAcOAc(b1-2)Gal,GBID9159,Yes,None,,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Salmonella,Bacteria,Enterobacterales,Proteobacteria
4625,4625,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)ManNAc,GBID9160,Unknown,N,Mus musculus,Mammalia,Eukarya,Muridae,Mus,Animalia,Rodentia,Chordata
4626,4626,GalOPGro(a1-6)[Glc(b1-1)]GalOPGro,GBID9164,Unknown,None,Bacillus coagulans,Bacilli,Bacteria,Bacillaceae,Bacillus,Bacteria,Bacillales,Firmicutes
4627,4627,Man(a1-3)[Gal(b1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GBID9167,Unknown,N,Megathura crenulata,Gastropoda,Eukarya,Fissurellidae,Megathura,Animalia,Archaeogastropoda,Mollusca
4628,4628,Man(a1-2)Man(a1-6)Man(a1-6)[Man(a1-3)Man(a1-2)Man(a1-2)]Man(a1-3)[Man(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GBID9173,Unknown,N,Saccharomyces cerevisiae,Saccharomycetes,Eukarya,Saccharomycetaceae,Saccharomyces,Fungi,Saccharomycetales,Ascomycota
4629,4629,ManOP(a1-2)Man(a1-3)Man(a1-3)Man,GBID9174,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
4630,4630,Gal(b1-2)Gal(a1-6)[Glc(b1-4)]Man(b1-4)Glc(b1-4)[Gal(a1-6)]Man,GBID9176,Unknown,None,Nicotiana plumbaginifolia,Dicotyledons,Eukarya,Solanaceae,Nicotiana,Plantae,Solanales,Angiosperms
4631,4631,GalOAc(a1-6)Man(b1-4)Rha(a1-3)GalOAc,GBID9178,Unknown,None,,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Salmonella,Bacteria,Enterobacterales,Proteobacteria
4632,4632,LDManHep(a1-2)LDManHep(a1-3)[PseNAcNGro(b2-6)Glc(b1-4)]DDManHepOEtn(a1-5)KdoOP,GBID9185,Unknown,None,Vibrio vulnificus,Gammaproteobacteria,Bacteria,Vibrionaceae,Vibrio,Bacteria,Vibrionales,Proteobacteria
4633,4633,GlcNAc(b1-2)[Fuc(a1-3)]Rha(a1-2)Rha(a1-2)Glc(a1-3)GlcNAc,GBID9186,Unknown,None,Pectobacterium atrosepticum,Gammaproteobacteria,Bacteria,Pectobacteriaceae,Pectobacterium,Bacteria,Enterobacterales,Proteobacteria
4634,4634,Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GBID9189,Unknown,N,"Mus musculus, Sus scrofa",Mammalia,Eukarya,"Muridae, Suidae","Mus, Sus",Animalia,"Rodentia, Artiodactyla",Chordata
4635,4635,Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-3)GlcNAc(b1-4)GlcNAc,GBID9192,Unknown,None,"Leishmania adleri, Strigomonas culicis","Kinetoplastida, Kinetoplastea",Eukarya,Trypanosomatidae,"Leishmania, Strigomonas",Excavata,Trypanosomatida,Euglenozoa
4636,4636,Man(a1-3)D-Rha(b1-4)D-Rha(b1-4)Man,GBID9193,Unknown,None,Citrobacter youngae,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Citrobacter,Bacteria,Enterobacterales,Proteobacteria
4637,4637,GalAGroN(b1-3)GlcNAc(b1-3)GalAGroN(a1-4)NeuNAc,GBID9196,Unknown,None,Shewanella algae,Gammaproteobacteria,Bacteria,Shewanellaceae,Shewanella,Bacteria,Alteromonadales,Proteobacteria
4638,4638,GlcNAc(b1-6)GlcN(b1-6)GlcNAcGlu(b1-6)GlcNAc,GBID9197,Unknown,None,,Bacilli,Bacteria,Staphylococcaceae,Staphylococcus,Bacteria,Bacillales,Firmicutes
4639,4639,NeuNAc(a2-6)Gal(b1-4)GlcNAcOS(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GBID9205,Unknown,N,Sus scrofa,Mammalia,Eukarya,Suidae,Sus,Animalia,Artiodactyla,Chordata
4640,4640,GlcNAcANAlaFo(b1-4)ManNAcA(b1-4)L-GalNAcA(a1-3)QuiNAc(b1-4)GlcNAcANAlaFo,GBID9206,Unknown,None,Vibrio anguillarum,Gammaproteobacteria,Bacteria,Vibrionaceae,Vibrio,Bacteria,Vibrionales,Proteobacteria
4641,4641,GlcA(b1-2)Rha(a1-2)Rha(a1-2)Rha(a1-3)Gal-ol,GBID9207,Unknown,None,Dickeya chrysanthemi,Gammaproteobacteria,Bacteria,Pectobacteriaceae,Dickeya,Bacteria,Enterobacterales,Proteobacteria
4642,4642,D-RhaN(a1-2)D-RhaN(a1-3)D-RhaN(a1-2)D-RhaN,GBID9208,Unknown,None,"Brucella abortus, Brucella melitensis, Brucella suis",Alphaproteobacteria,Bacteria,Brucellaceae,Brucella,Bacteria,Rhizobiales,Proteobacteria
4643,4643,NeuNAc(a2-3)[GalNAc(b1-4)Gal(b1-4)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,GBID9209,Unknown,O,Macaca radiata,Mammalia,Eukarya,Cercopithecidae,Macaca,Animalia,Primates,Chordata
4644,4644,Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GBID9210,Unknown,N,"Rattus norvegicus, Sus scrofa",Mammalia,Eukarya,"Muridae, Suidae","Rattus, Sus",Animalia,"Rodentia, Artiodactyla",Chordata
4645,4645,Man(a1-2)Man(a1-3)Man(a1-6)[Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GBID9213,Unknown,None,,Zygomycetes,Eukarya,Mucoraceae,,Fungi,Mucorales,Zygomycota
4646,4646,Rha(a1-4)[Rha(a1-6)]Glc,GBID9214,Unknown,None,Nicotiana tabacum,Dicotyledons,Eukarya,Solanaceae,Nicotiana,Plantae,Solanales,Angiosperms
4647,4647,Man(a1-2)Man(a1-2)[Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GBID9217,Unknown,N,Saccharomyces cerevisiae,Saccharomycetes,Eukarya,Saccharomycetaceae,Saccharomyces,Fungi,Saccharomycetales,Ascomycota
4648,4648,Gal(a1-2)[Par(a1-3)]Man,GBID9218,Unknown,None,Salmonella enterica,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Salmonella,Bacteria,Enterobacterales,Proteobacteria
4649,4649,QuiNThrAc(b1-2)Ribf(b1-4)Gal(b1-3)GlcNAc(a1-2)QuiNThrAc,GBID9219,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
4650,4650,GlcN(a1-3)[GlcN(b1-4)]D-Fuc(a1-2)GlcA(b1-4)[D-6dTalOMe(a1-3)]D-Fuc(a1-3)GalN(a1-4)ManN(b1-4)Gal(a1-3)GalN(b1-3)Glc(a1-3)Man(a1-6)[Glc(a1-2)Glc(a1-3)Gal(a1-2)][Kdo(a2-3)]Man(a1-4)Man(a1-5)[GlcN(a1-4)Kdo(a2-4)]Kdo(a2-6)GlcN(b1-6)GlcOPN,GBID9220,Unknown,None,Pectinatus frisingensis,Negativicutes,Bacteria,Veillonellaceae,Pectinatus,Bacteria,Selenomonadales,Firmicutes
4651,4651,D-Rha(a1-2)D-Rha(b1-3)D-Rha(a1-2)D-Rha(a1-2)D-Rha,GBID9222,Unknown,None,"Azospirillum brasilense, Pantoea agglomerans","Alphaproteobacteria, Gammaproteobacteria",Bacteria,"Rhodospirillaceae, Erwiniaceae","Azospirillum, Pantoea",Bacteria,"Rhodospirillales, Enterobacterales",Proteobacteria
4652,4652,Rha(a1-3)Rha(a1-3)Rha(a1-2)6dTal,GBID9223,Unknown,None,Mycobacterium intracellulare,Actinobacteria,Bacteria,Mycobacteriaceae,Mycobacterium,Bacteria,Actinomycetales,Actinobacteria
4653,4653,Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc(a1-3)LDManHep,GBID9226,Unknown,None,Neisseria gonorrhoeae,Betaproteobacteria,Bacteria,Neisseriaceae,Neisseria,Bacteria,Neisseriales,Proteobacteria
4654,4654,Glc(b1-2)Glc(b1-3)[Rha(a1-2)]Gal,GBID9231,Unknown,None,Solanum laciniatum,"Eurotiomycetes, Dicotyledons",Eukarya,"Trichocomaceae, Solanaceae","Aspergillus, Solanum","Fungi, Plantae","Eurotiales, Solanales","Ascomycota, Angiosperms"
4655,4655,D-FucNAc(b1-3)GlcNAc(a1-4)GlcA(a1-3)Man(a1-2)Man(a1-3)GlcNAc(b1-2)D-FucNAc,GBID9232,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
4656,4656,ManNAcOPEtn(b1-4)ManNAcOPEtn(b1-4)ManNAc(b1-3)ManNAcOPEtn,GBID9233,Unknown,None,Clostridium perfringens,Clostridia,Bacteria,Clostridiaceae,Clostridium,Bacteria,Clostridiales,Firmicutes
4657,4657,Rha(a1-3)GlcNAc(b1-3)GlcNAcOLacGro,GBID9234,Unknown,None,Escherichia coli,Gammaproteobacteria,Bacteria,Enterobacteriaceae,Escherichia,Bacteria,Enterobacterales,Proteobacteria
4658,4658,Gal(b1-2)Rha(a1-4)GlcA(b1-2)Rha(a1-2)Rha(a1-2)Rha,GBID9238,Unknown,None,Dickeya chrysanthemi,Gammaproteobacteria,Bacteria,Pectobacteriaceae,Dickeya,Bacteria,Enterobacterales,Proteobacteria
4659,4659,4eLegNAcNAc(a2-4)GlcOAcA(b1-3)GalNAc(b1-4)4eLegNAcNAc,GBID9239,Unknown,None,Shewanella japonica,Gammaproteobacteria,Bacteria,Shewanellaceae,Shewanella,Bacteria,Alteromonadales,Proteobacteria
4660,4660,Glc(b1-4)[Glc(a1-6)GalNAc(a1-3)]FucNAc(a1-3)QuiNAcOPGro(a1-6)Glc,GBID9241,Unknown,None,Vibrio parahaemolyticus,Gammaproteobacteria,Bacteria,Vibrionaceae,Vibrio,Bacteria,Vibrionales,Proteobacteria
4661,4661,[Glc(b1-6)]Gal(b1-3)GalNAc(b1-3)Gal,GBID9242,Unknown,None,,Gammaproteobacteria,Bacteria,Moraxellaceae,Acinetobacter,Bacteria,Pseudomonadales,Proteobacteria
4662,4662,Man(a1-2)ManOPEtn(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)[Galf(a1-2)][Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,GBID9243,Unknown,None,Penicillium verrucosum,Eurotiomycetes,Eukarya,Trichocomaceae,Penicillium,Fungi,Eurotiales,Ascomycota
4663,4663,Glc(a1-4)GalNAcA(a1-3)[Glc(a1-4)]GalNAcA(a1-3)GlcNAc(a1-4)Glc,GBID9245,Yes,None,Vibrio cholerae,Gammaproteobacteria,Bacteria,Vibrionaceae,Vibrio,Bacteria,Vibrionales,Proteobacteria
4664,4664,GalOMe(b1-6)GalOMe(b1-3)[GalOMe(b1-6)GalOMe(b1-6)]GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,GBID9248,Unknown,N,Helix pomatia,Gastropoda,Eukarya,Helicidae,Helix,Animalia,Stylommatophora,Mollusca
4665,4665,QuiNAc(b1-6)Glc(a1-6)[Gal(a1-2)]Glc(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)[Glc(a1-6)Glc(b1-4)]LDManHep(a1-5)Kdo,GBID9249,Unknown,None,Trinickia caryophylli,Betaproteobacteria,Bacteria,Burkholderiaceae,Trinickia,Bacteria,Burkholderiales,Proteobacteria
4666,4666,Glc(a1-7)LDManHep(a1-5)KdoOP(a2-6)GlcOPN(b1-6)GlcOPN,GBID9252,Unknown,None,,Epsilonproteobacteria,Bacteria,Campylobacteraceae,,Bacteria,Campylobacterales,Proteobacteria
