,Unnamed: 0,ID,Glycan,Link,Species,Immunogenic
674,676,GBID18109,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
675,677,GBID18132,Fuc(a1-4)[Gal(b1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]Glc,Free,"Diceros bicornis, Giraffa camelopardalis, Homo sapiens, Pan paniscus, Ursus americanus, Ursus arctos",No
676,678,GBID18140,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]GalNAc,O,"Bos taurus, Homo sapiens, Mus musculus, Rattus norvegicus, Sus scrofa",No
677,679,GBID18161,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,N,"Bos taurus, Gallus gallus, Homo sapiens",No
678,680,GBID18162,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc,N,Homo sapiens,No
680,682,GBID18325,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
681,683,GBID18345,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)[NeuNAc(a2-6)]GalNAc,O,Homo sapiens,No
682,684,GBID18361,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)Man(a1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
683,685,GBID18385,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)GalNAc,O,Homo sapiens,No
684,686,GBID18386,Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,N,Homo sapiens,No
687,689,GBID18456,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
689,691,GBID18541,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
690,692,GBID18557,Fuc(a1-2)Gal(b1-4)GlcNAcOS(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,O,Homo sapiens,No
691,693,GBID18623,Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,O,Homo sapiens,No
692,694,GBID18644,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,N,Homo sapiens,No
693,695,GBID18690,ManOP(a1-2)Man(a1-6)[Man(a1-3)]Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
694,696,GBID18737,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
695,697,GBID18751,Gal(b1-4)GlcNAc(b1-4)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,N,Homo sapiens,No
696,698,GBID18763,Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,O,"Bos taurus, Collocalia sp, Equus caballus, Homo sapiens, Mus musculus, Oryctolagus cuniculus, Rattus norvegicus, Sus scrofa",No
698,700,GBID18806,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)[Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
700,702,GBID18841,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)Man(a1-6)Man(b1-4)GlcNAc,Free,Homo sapiens,No
701,703,GBID18891,GalOS(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)]GalNAc,O,Homo sapiens,No
702,704,GBID18916,GlcNAcOS(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,O,Homo sapiens,No
703,705,GBID18938,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc,N,Homo sapiens,No
705,707,GBID18947,GlcNAcOS(b1-4)[GlcNAc(b1-2)]Man(a1-3)[GlcNAc(b1-2)[GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
706,708,GBID18979,Gal(b1-4)GlcNAc(b1-6)[GalNAc(b1-4)GlcNAc(b1-2)]Man(a1-6)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
707,709,GBID18981,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-6)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
708,710,GBID18996,Fuc(a1-2)Gal(b1-3)[NeuNAc(a2-6)]GalNAc,O,"Bufo japonicus, Bufotes viridis, Canis lupus, Homo sapiens, Macaca radiata, Rana dalmatina, Rana palustris, Rhinella arenarum",No
709,711,GBID19016,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,N,"Bos taurus, Homo sapiens, Mus musculus",No
710,712,GBID19025,Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]GalNAc,O,Homo sapiens,No
711,713,GBID19059,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc,O,Homo sapiens,No
712,714,GBID19070,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)GalNAc,O,"Ambystoma mexicanum, Bos taurus, Homo sapiens",No
713,715,GBID19083,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,N,Homo sapiens,No
714,716,GBID19115,NeuNAc(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc,Free,Homo sapiens,No
715,717,GBID19143,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
716,718,GBID19175,Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
717,719,GBID19191,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
718,720,GBID19214,Gal(b1-3)GlcNAc(b1-3)[GlcNAc(b1-6)]GalNAc,O,Homo sapiens,No
719,721,GBID19218,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[NeuNAc(a2-3)Gal(b1-3)]GalNAc,O,"Homo sapiens, Rattus norvegicus, Sus scrofa",No
720,722,GBID19224,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,"Bos taurus, Gallus gallus, Homo sapiens, Mus musculus, Oryctolagus cuniculus, Rattus norvegicus, Sus scrofa, Tetronarce californica",No
721,723,GBID19243,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
722,724,GBID19280,Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,N,Homo sapiens,No
723,725,GBID19287,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,"Homo sapiens, Sus scrofa",No
724,726,GBID19289,GlcNAc(b1-2)Man(a1-6)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,N,Homo sapiens,No
758,760,GBID35,Rha(a1-2)Rha(a1-3)Rha(b1-4)Rha,None,"Burkholderia vietnamiensis, Xanthomonas axonopodis, Xanthomonas citri",Yes
769,771,GBID46,FucNAc(a1-3)QuiNAcNBut(b1-4)FucNAc,None,Plesiomonas shigelloides,Yes
789,791,GBID66,[Col(a1-2)]Gal(b1-3)[Col(a1-4)]GlcNAc(b1-4)GalA(a1-3)QuiNAc,None,Vibrio cholerae,Yes
800,802,GBID77,GalNAc(a1-4)ManNAcA(b1-6)GalNAc,None,Azospirillum brasilense,Yes
801,803,GBID78,QuiNAlaAc(b1-4)GalNAcA(a1-4)GalOAc(a1-2)QuiNAlaAc,None,Pseudoalteromonas haloplanktis,Yes
805,807,GBID82,Ribf(b1-6)Glc(a1-2)Ribf,None,Burkholderia cepacia,Yes
851,853,GBID129,Gal(b1-3)Gal(b1-3)GalNAc(b1-4)Gal,None,Mannheimia haemolytica,Yes
883,885,GBID161,Ribf(b1-4)GalNAc(a1-2)Ribf,None,"Burkholderia cenocepacia, Burkholderia cepacia",Yes
885,887,GBID163,Gal(b1-3)FucNAc(a1-3)GlcNAc(b1-2)Gal,None,"Citrobacter braakii, Escherichia coli",Yes
889,891,GBID167,[Sug(b1-3)GalOAc(a1-2)]Man(a1-4)Rha(a1-3)Gal(a1-3)Man,None,Pectobacterium atrosepticum,Yes
912,914,GBID190,[Man(b1-4)]Gal(a1-4)Rha(a1-3)GlcNAc(b1-3)Gal,None,"Escherichia coli, Salmonella aberdeen, Salmonella sp",Yes
935,938,GBID215,Man(a1-6)[Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)GlcNAc,N,"Actinidia chinensis, Armoracia rusticana, Corylus avellana, Musa acuminata",Yes
945,948,GBID225,QuiNAc(b1-3)6dTalOAc(a1-3)FucNAc(b1-4)QuiNAc,None,Pseudomonas fluorescens,Yes
1013,1016,GBID297,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,None,,Yes
1038,1041,GBID325,[Col(a1-2)]GalOAcA(b1-3)[Col(a1-4)]GlcNAc(a1-4)GalA(a1-3)QuiNAc,None,Vibrio cholerae,Yes
1048,1051,GBID337,[Ribf(b1-4)GlcOAcA(a1-2)]Rha(a1-3)Rha(b1-4)Rha(a1-3)GlcNAc(b1-3)Rha,None,Hafnia alvei,Yes
1051,1054,GBID340,NeuNAc(a2-8)NeuNGc(a2-3)Gal,None,,Yes
1089,1092,GBID382,ManNAc(b1-4)GlcNAc(a1-4)ManNAc,None,Hafnia alvei,Yes
1093,1096,GBID387,Kdo(b2-6)Glc(b1-6)[GlcNAc(b1-2)]Gal(b1-3)GalNAc(b1-4)Kdo,None,"Cronobacter malonaticus, Cronobacter sakazakii",Yes
1128,1131,GBID424,GalAGroN(a1-4)NeuNAc(a2-3)GalGroN(b1-3)GlcNAc(b1-3)GalAGroN,None,Shewanella algae,Yes
1131,1134,GBID427,Glc(b1-3)ManOAc(b1-4)Glc,None,Burkholderia cepacia,Yes
1136,1139,GBID432,[Par(a1-3)]Man(a1-4)RhaOAc(a1-3)[Glc(a1-4)]Gal(a1-2)Man,None,"Salmonella paratyphi, Salmonella sp",Yes
1193,1196,GBID491,Gal(a1-3)GalfOAc(b1-3)Gal,None,Klebsiella pneumoniae,Yes
1226,1230,GBID526,Fuc(a1-4)GalNAc(b1-3)Fuc,None,Burkholderia cepacia,Yes
1300,1304,GBID606,QuiNAc(b1-3)RhaOAc(a1-3)FucNAc(a1-2)QuiNAc,None,Plesiomonas shigelloides,Yes
1352,1357,GBID662,[Gal(a1-6)]Galf(b1-6)Galf(b1-5)Galf,None,Actinobacillus pleuropneumoniae,Yes
1387,1392,GBID698,AltNAcA(a1-3)FucNAc(b1-4)AltNAcA,None,Plesiomonas shigelloides,Yes
1429,1435,GBID741,NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAcOS,None,,Yes
1485,1491,GBID798,NeuNAc(a2-8)NeuNAc(a2-8)NeuNAc(a2-3)Gal,None,,Yes
1536,1542,GBID849,Rha(a1-2)Rha(a1-3)Rha(a1-3)[Glc(a1-6)]GlcNAc(b1-2)Rha,None,Shigella flexneri,Yes
1573,1579,GBID887,[FucNAc(a1-4)]Gal(b1-4)Glc(a1-4)GalNAc(a1-3)GalNAc(b1-3)Gal,None,Salmonella sp,Yes
1607,1614,GBID922,NeuNAcOGc(a2-3)Gal(b1-3)GlcNAc,None,,Yes
1622,1629,GBID937,Gal(a1-3)Gal(b1-4)GalNAc,None,,Yes
1642,1649,GBID957,Rha(a1-3)Rha(a1-2)[Glc(b1-3)]Rha(a1-3)Rha,None,"Azospirillum brasilense, Azospirillum lipoferum",Yes
1646,1653,GBID961,NeuNAc(a2-6)[NeuNGc(a2-3)]Gal(b1-4)Glc,None,,Yes
1695,1703,GBID1012,[Galf(a1-2)Rha(a1-2)]Rha(a1-2)[Glc(a1-5)]Ribf(b1-4)GalA(a1-3)GlcNAc(b1-3)Rha,None,Hafnia alvei,Yes
1726,1734,GBID1047,Gal(b1-3)GalNAc(b1-4)[NeuNAc(a2-8)NeuNAc(a2-3)]Gal(b1-4)Glc,None,,Yes
1730,1738,GBID1051,[Gal(a1-6)]GlcNAc(a1-3)GalNAc(b1-3)GlcNAc,None,Acinetobacter baumannii,Yes
1754,1762,GBID1075,Gal(a1-4)Gal(b1-4)Glc,None,"Escherichia coli, Leishmania amazonensis, Neisseria gonorrhoeae",Yes
1812,1820,GBID1133,Glc(a1-6)Glc(a1-6)Glc(b1-4)Glc(b1-3)[GalN(a1-4)]GlcNAcA(a1-4)[GlcN(b1-7)]Kdo(a2-5)[Kdo(a1-4)]Kdo,None,,Yes
1851,1859,GBID1174,NeuNAcOGc(a2-3)Gal(b1-4)GlcNAc,None,,Yes
1898,1906,GBID1223,Glc(a1-4)[GlcNAc(b1-3)]Gal(b1-3)GalNAc(a1-3)GlcNAc(b1-6)Glc,None,Salmonella sp,Yes
1926,1935,GBID1254,RhaOMe(a1-3)[Fucf(a1-4)]Rha(a1-3)Rha(a1-2)RhaOMe,None,Xanthomonas campestris,Yes
1955,1964,GBID1285,Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,None,,Yes
1993,2003,GBID1324,[GlcNAc(a1-3)]GalNAc(b1-3)Gal(a1-4)Gal(b1-3)GalNAc(b1-4)GalNAc,None,Salmonella sp,Yes
2005,2015,GBID1336,[Galf(b1-4)Rha(a1-3)]DDManHep(b1-3)LDManHepOAc(b1-4)Rha(a1-3)GlcNAc(b1-4)DDManHep,None,Plesiomonas shigelloides,Yes
2016,2026,GBID1347,Gal(a1-2)Gal(a1-2)[Glc(b1-3)]Glc(a1-3)Glc(b1-3)[GlcN(b1-7)LDManHep(a1-7)]LDManHep(a1-3)LDManHepOPPEtn(a1-5)[Kdo(a2-4)]Kdo,None,Shigella flexneri,Yes
2039,2049,GBID1371,GlcNAc(b1-2)[Glc(b1-6)Kdo(a1-4)]Glc(a1-3)GalNAla(a1-3)LDManHepOCm(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)]Kdo,None,,Yes
2056,2066,GBID1388,NeuNGc(a2-3)Gal(b1-3)GalNAc,O,"Bos taurus, Oryctolagus cuniculus, Sus scrofa",Yes
2069,2080,GBID1403,Rha(a1-3)Gal(b1-4)[Gal(b1-3)]GalNAc(b1-4)Rha,None,Actinobacillus pleuropneumoniae,Yes
2100,2112,GBID1438,QuiNAc(b1-4)[QuiNAc(a1-2)]QuiNAc(b1-4)QuiNAc,None,Vibrio anguillarum,Yes
2148,2160,GBID1486,[Rha(b1-4)GlcNAc(b1-3)]Rha(a1-2)Rha(a1-3)Rha(a1-3)GlcNAc(a1-2)Rha,None,Acinetobacter baumannii,Yes
2149,2161,GBID1487,[6dTalOAc(a1-3)]Man(a1-2)Man(a1-3)GalNAc(b1-4)Man,None,Pseudomonas fluorescens,Yes
2232,2244,GBID1573,GlcNAc(b1-3)[GlcNAc(b1-6)]GalNAc,O,Bos taurus,Yes
2273,2285,GBID1617,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Gal(b1-4)GlcNAc(b1-2)Man(a1-3)]Man(b1-4)GlcNAc(b1-4)GlcNAc,None,,Yes
2310,2322,GBID1656,PseNAcNAc(b2-4)Gal(b1-4)Glc(b1-4)PseNAcNAc,None,Cellulophaga fucicola,Yes
2338,2351,GBID1685,Gal(b1-4)Gal(b1-4)GlcNAc,None,,Yes
2375,2389,GBID1724,Glc(a1-2)Glc(a1-2)[GlcNAc(a1-3)]Gal(a1-3)Glc(a1-3)[GlcNAc(a1-7)LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)[Kdo(a2-4)Kdo(a2-4)]Kdo,None,Escherichia coli,Yes
2391,2406,GBID1742,Glc(a1-6)GlcNBut(a1-4)GalNAc(a1-3)GalNAc(b1-2)Glc,None,Hafnia alvei,Yes
2394,2409,GBID1745,Gal(a1-3)Gal(b1-3)GalNAc(b1-3)Gal,None,"Burkholderia cepacia, Burkholderia vietnamiensis",Yes
2409,2424,GBID1760,Man(a1-3)Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(a1-2)Man(a1-3)Man,None,Citrobacter braakii,Yes
2450,2465,GBID1803,Man(a1-6)[Man(a1-3)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,None,,Yes
2451,2466,GBID1804,[Abe(a1-3)]Rha(b1-2)Man(a1-2)Man(a1-3)[Glc(a1-2)]Gal(b1-4)Rha,None,"Salmonella kentucky, Salmonella sp",Yes
2495,2510,GBID1850,Rha(a1-3)RhaOAc(a1-2)[Glc(b1-3)]Rha(a1-3)Rha,None,Azospirillum lipoferum,Yes
2598,2614,GBID1959,Rha(a1-2)Rha(a1-3)[Glc(a1-4)]Rha(a1-3)GlcNAc(b1-2)Rha,None,Shigella flexneri,Yes
2604,2620,GBID1965,Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)GlcNAc,None,,Yes
2663,2679,GBID2027,[AbeOAc(a1-3)]Man(a1-4)Rha(a1-3)[Glc(a1-6)]Gal(a1-2)Man,None,"Salmonella bredeney, Salmonella sp",Yes
2667,2683,GBID2033,Fuc(a1-2)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc,None,,Yes
2707,2723,GBID2077,Rha(a1-2)Rha(a1-2)Rha(a1-2)Glc(a1-3)GlcNAcOAc,None,,Yes
2729,2745,GBID2101,[Sug(a1-2)]Rha(a1-3)Rha(a1-2)Rha(a1-3)Rha,None,Burkholderia brasiliensis,Yes
2734,2750,GBID2106,Man(b1-3)ManNAc(a1-3)Rha(b1-4)GlcNAc(a1-2)Man,None,"Raoultella terrigena, Shigella dysenteriae",Yes
2735,2751,GBID2107,GalNAc(a1-4)Gal(a1-6)Gal(a1-3)Gal(a1-3)DDManHep(a1-5)KdoN,None,Shewanella oneidensis,Yes
2744,2760,GBID2116,Gal(b1-3)GalNAc(b1-4)Gal(b1-4)Glc,None,,Yes
2749,2765,GBID2121,RhaOMe(a1-3)[GlcNAc(b1-4)]ManNBut(a1-4)RhaOMe,None,Azospirillum brasilense,Yes
2852,2869,GBID2225,Ribf(b1-4)GalNAc(a1-3)GlcNAc,None,Salmonella sp,Yes
2909,2926,GBID2285,LDManHep(a1-2)LDManHep(a1-3)[Gal(b1-4)[Gal(a1-6)]LDManHep(a1-6)Glc(b1-4)][Glc(a1-6)]LDManHep(a1-5)Kdo,None,Pasteurella multocida,Yes
2955,2972,GBID2333,[ManNAc(b1-4)Gal(a1-4)]Gal(b1-3)GalNAc(b1-3)Gal,None,Acinetobacter baumannii,Yes
2986,3003,GBID2364,[Rha(a1-3)Rha(a1-2)Rha(a1-3)Man(b1-4)]Gal(a1-3)Gal(b1-3)Gal,None,Azospirillum lipoferum,Yes
2990,3007,GBID2368,6dTal(a1-2)Rha(a1-5)Sug(a2-3)6dTal,None,Rhizobium leguminosarum,Yes
3016,3033,GBID2395,Gal(b1-6)Glc(a1-6)GlcNAc(a1-4)GalA(a1-3)GlcNAc(b1-2)Gal,None,Hafnia alvei,Yes
3025,3042,GBID2404,GalNAc(a1-4)GalNAc(b1-4)GalNAc,None,Burkholderia cepacia,Yes
3026,3043,GBID2405,Ribf(b1-3)Rha(a1-3)Rha(a1-2)Ribf,None,Citrobacter braakii,Yes
3077,3094,GBID2459,NeuNAc(a2-8)NeuNAc(a2-3)Gal(b1-3)GalNAc(b1-4)[NeuNAc(a2-8)NeuNAc(a2-3)]Gal(b1-4)Glc,None,Campylobacter jejuni,Yes
3141,3158,GBID2525,NeuNAc(a2-3)Gal(b1-3)GalNAc(b1-3)Gal,None,,Yes
3160,3177,GBID2544,RhaNAc(a1-2)RhaNAc(a1-2)RhaNAc(a1-3)RhaNAcOAc(a1-3)RhaNAc,None,Citrobacter gillenii,Yes
3197,3214,GBID2582,RhaOAc(a1-2)Rha(a1-3)RhaOAc(a1-3)[Glc(a1-4)]GlcNAc(b1-2)RhaOAc,None,Shigella flexneri,Yes
3229,3246,GBID2616,[Rha(b1-4)]GlcNAc(a1-6)Gal(a1-4)Gal(b1-3)GlcNAc(b1-3)GlcNAc,None,Hafnia alvei,Yes
3248,3267,GBID2638,NeuNAc(a2-3)FucNAm(a1-3)GlcNAcOAc(b1-7)NeuNAc,None,Citrobacter braakii,Yes
3249,3268,GBID2639,PseNAcNFo(a2-4)[GlcA(a1-4)GalNAc(b1-4)GalNAcOAcA(a1-3)]QuiNAc(b1-4)PseNAcNFo,None,Pseudoalteromonas distincta,Yes
3254,3273,GBID2644,Glc(b1-2)FucNAc(b1-6)Glc(a1-4)GalNAc(a1-3)GlcNAc(b1-2)Glc,None,Salmonella sp,Yes
3271,3290,GBID2664,GlcNAc(a1-4)GalNAc(a1-6)GlcNAc,None,"Escherichia coli, Stenotrophomonas maltophilia",Yes
3272,3291,GBID2665,Glc(b1-3)[Glc(a1-4)]Gal(b1-4)Glc,None,"Halomonas magadiensis, Halomonas stevensii",Yes
3296,3315,GBID2689,GlcNAc(b1-4)Rha(a1-3)GlcNAc,None,"Klebsiella pneumoniae, Raoultella terrigena",Yes
3311,3330,GBID2704,GlcNAcNButA(b1-4)FucOAcNAm(a1-3)QuiNAc(a1-4)GlcNAcNButA,None,Plesiomonas shigelloides,Yes
3329,3348,GBID2722,Rha(a1-2)Rha(a1-3)RhaOAc(a1-3)[Glc(a1-2)Glc(a1-4)]GlcNAc(b1-2)Rha,None,Shigella flexneri,Yes
3344,3363,GBID2738,[Glc(a1-4)Glc(a1-3)]Rha(a1-3)ManNAcOAc(b1-4)Rha,None,Aeromonas salmonicida,Yes
3359,3378,GBID2753,QuiNAc(b1-3)Ribf(b1-4)[Gal(a1-3)Gal(a1-3)]Gal(b1-3)[Glc(a1-4)]GalNAc(a1-4)QuiNAc,None,"Salmonella sp, Salmonella telaviv",Yes
3362,3381,GBID2756,Man(b1-2)Man(a1-2)Man(a1-2)Man(b1-3)GlcNAc(b1-2)Man,None,"Salmonella sp, Salmonella thompson",Yes
3365,3384,GBID2759,6dTalOAc(a1-2)[Araf(a1-6)]GlcNAc(b1-3)6dTalOAc,None,Stenotrophomonas maltophilia,Yes
3376,3395,GBID2770,GlcASer(b1-3)GalNAc(b1-4)Glc(b1-3)Gal(a1-4)GalNAc(b1-4)GlcASer,None,Providencia alcalifaciens,Yes
3458,3477,GBID2857,Glc(a1-4)Gal(b1-4)[Gal(b1-7)]LDManHep(a1-5)KdoOP,None,Pseudoalteromonas issachenkonii ,Yes
3513,3533,GBID2917,NeuNAc(a2-3)Gal(b1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc,None,,Yes
3567,3587,GBID2973,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc,None,"Helicobacter mustelae, Helicobacter pylori",Yes
3589,3609,GBID2996,Gal(b1-4)[Fuc(a1-3)]GlcNAcOS,None,,Yes
3626,3646,GBID3033,GalNAmA(a1-3)QuiNAc(b1-3)Fuc(a1-3)GalNAmA,None,Vibrio vulnificus,Yes
3632,3652,GBID3039,Gal(b1-3)GalNAc(b1-4)[NeuNAc(a2-8)NeuNAc(a2-8)NeuNAc(a2-3)]Gal(b1-4)Glc,None,,Yes
3634,3654,GBID3041,Rha(a1-3)ManNAc(b1-4)Rha,None,"Aeromonas salmonicida, Burkholderia plantarii, Vibrio fluvialis",Yes
3644,3664,GBID3051,RhaNAc(a1-3)Fuc(a1-4)Glc(b1-3)[Glc(b1-4)]GalNAc(a1-2)RhaNAc,None,Salmonella sp,Yes
